person_unique_id,job_id,panel_number,round_number,insurance_offered,temporary_job,salaried_employee,hourly_wage,hours_per_week
2684307102,26843071024101,26,4,No,Inapplicable,No,17.0,25.0
2684307102,26843071025101,26,5,No,Inapplicable,No,17.0,25.0
2684309101,26843091013101,26,3,Inapplicable,Inapplicable,No,16.0,45.0
2684309101,26843091014101,26,4,Inapplicable,Inapplicable,No,16.33,45.0
2684309101,26843091015101,26,5,Inapplicable,Inapplicable,No,16.33,45.0
2684310101,26843101013101,26,3,No,Inapplicable,Yes,Inapplicable,20.0
2684310101,26843101014101,26,4,No,Inapplicable,Yes,Inapplicable,20.0
2684310101,26843101015101,26,5,No,Inapplicable,Yes,Inapplicable,20.0
2684310102,26843101023102,26,3,Inapplicable,Inapplicable,No,42.84,50.0
2684310102,26843101024102,26,4,Inapplicable,Inapplicable,No,42.84,50.0
2684310102,26843101025102,26,5,Inapplicable,Inapplicable,No,42.84,50.0
2684312101,26843121013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,51.0
2684312101,26843121014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,51.0
2684312101,26843121015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,51.0
2684316101,26843161013102,26,3,No,No,No,10.0,19.0
2684316101,26843161014102,26,4,No,Inapplicable,No,10.0,19.0
2684316101,26843161014104,26,4,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2684316101,26843161015102,26,5,No,Inapplicable,No,10.0,19.0
2684317101,26843171013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,Refused
2684317101,26843171014101,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Refused
2684320101,26843201013102,26,3,No,Inapplicable,No,Don't know,20.0
2684320101,26843201014102,26,4,No,Inapplicable,No,Don't know,20.0
2684320101,26843201015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684320102,26843201023101,26,3,No,Inapplicable,No,15.55,40.0
2684320102,26843201024101,26,4,No,Inapplicable,No,15.55,40.0
2684320102,26843201025101,26,5,No,Inapplicable,No,15.55,40.0
2684320103,26843201035103,26,5,No,No,Don't know,Don't know,40.0
2684321103,26843211034105,26,4,No,No,No,14.0,40.0
2684321103,26843211035105,26,5,No,Inapplicable,No,14.0,40.0
2684321104,26843211043104,26,3,No,Inapplicable,Inapplicable,Inapplicable,56.0
2684321104,26843211044106,26,4,Inapplicable,No,No,Don't know,40.0
2684321104,26843211045106,26,5,Inapplicable,Inapplicable,No,Don't know,40.0
2684322102,26843221023102,26,3,No,Inapplicable,Inapplicable,Inapplicable,35.0
2684322102,26843221024103,26,4,No,No,No,13.0,40.0
2684325101,26843251013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684325101,26843251014101,26,4,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684325101,26843251015101,26,5,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684325106,26843251064103,26,4,Inapplicable,Refused,Refused,Inapplicable,Refused
2684325106,26843251065103,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Refused
2684327101,26843271013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,60.0
2684327101,26843271013102,26,3,No,Inapplicable,Inapplicable,Inapplicable,10.0
2684327101,26843271014101,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,60.0
2684327101,26843271014102,26,4,No,No,Inapplicable,Inapplicable,50.0
2684327101,26843271015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,50.0
2684327101,26843271015104,26,5,Inapplicable,No,Yes,Inapplicable,40.0
2684328101,26843281013101,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2684328101,26843281014102,26,4,Inapplicable,No,No,13.0,35.0
2684328101,26843281014103,26,4,No,No,No,11.0,30.0
2684328101,26843281014104,26,4,No,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2684328101,26843281015102,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,35.0
2684334101,26843341013101,26,3,Yes,Inapplicable,Yes,Inapplicable,55.0
2684334101,26843341014101,26,4,Yes,Inapplicable,Yes,Inapplicable,55.0
2684334101,26843341015101,26,5,Yes,Inapplicable,Yes,Inapplicable,55.0
2684334103,26843341033103,26,3,No,Yes,No,Don't know,32.0
2684334104,26843341043102,26,3,No,Inapplicable,Inapplicable,Inapplicable,10.0
2684335101,26843351013101,26,3,No,Inapplicable,No,14.5,39.0
2684335101,26843351014101,26,4,No,Inapplicable,No,14.5,39.0
2684335101,26843351015101,26,5,No,Inapplicable,No,15.74,39.0
2684335102,26843351023102,26,3,Inapplicable,Inapplicable,No,31.0,40.0
2684335102,26843351024102,26,4,Inapplicable,Inapplicable,No,31.0,40.0
2684335102,26843351025102,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2684336101,26843361013101,26,3,Yes,Inapplicable,Yes,Inapplicable,35.0
2684336101,26843361014101,26,4,Yes,Inapplicable,Yes,Inapplicable,35.0
2684336101,26843361015101,26,5,Yes,Inapplicable,Yes,Inapplicable,35.0
2684359101,26843591013101,26,3,Yes,Inapplicable,Yes,Inapplicable,40.0
2684359101,26843591013103,26,3,No,No,Inapplicable,Inapplicable,12.0
2684359101,26843591014101,26,4,Yes,Inapplicable,Yes,Inapplicable,40.0
2684359101,26843591014103,26,4,No,Inapplicable,Inapplicable,Inapplicable,12.0
2684359101,26843591015101,26,5,Yes,Inapplicable,Yes,Inapplicable,40.0
2684359101,26843591015106,26,5,Yes,No,Inapplicable,Inapplicable,15.0
2684359102,26843591023102,26,3,Inapplicable,Inapplicable,Yes,Don't know,40.0
2684359102,26843591023104,26,3,Don't know,Yes,Inapplicable,Inapplicable,2.0
2684359102,26843591024102,26,4,Inapplicable,Inapplicable,Yes,Don't know,40.0
2684359102,26843591024104,26,4,Don't know,Inapplicable,Inapplicable,Inapplicable,2.0
2684359102,26843591025102,26,5,Inapplicable,Inapplicable,Yes,Don't know,40.0
2684362102,26843621024202,26,4,No,Yes,No,10.0,20.0
2684362102,26843621025202,26,5,No,Inapplicable,No,10.0,20.0
2684363101,26843631013101,26,3,Yes,Inapplicable,Inapplicable,Inapplicable,50.0
2684363101,26843631013103,26,3,No,No,Yes,Inapplicable,45.0
2684363101,26843631014103,26,4,No,Inapplicable,Yes,Inapplicable,45.0
2684363101,26843631015103,26,5,No,Inapplicable,Yes,Inapplicable,45.0
2684363102,26843631023102,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684363102,26843631024102,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684363102,26843631025102,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684364101,26843641013102,26,3,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684364101,26843641014102,26,4,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684364101,26843641014103,26,4,No,No,Inapplicable,Inapplicable,20.0
2684364101,26843641015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684364101,26843641015103,26,5,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684366101,26843661013102,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684366101,26843661014102,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684366101,26843661015102,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684371101,26843711013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,15.0
2684371101,26843711014101,26,4,No,Inapplicable,Inapplicable,Inapplicable,15.0
2684371101,26843711015101,26,5,No,Inapplicable,Inapplicable,Inapplicable,15.0
2684371102,26843711023103,26,3,No,Inapplicable,Inapplicable,Inapplicable,2.0
2684371102,26843711024103,26,4,No,Inapplicable,Inapplicable,Inapplicable,2.0
2684372101,26843721013102,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684372101,26843721014102,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684372101,26843721015102,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684372103,26843721033104,26,3,No,Inapplicable,No,14.0,12.0
2684372103,26843721034104,26,4,No,Inapplicable,No,14.0,12.0
2684372103,26843721035104,26,5,No,Inapplicable,Inapplicable,Inapplicable,12.0
2684374101,26843741013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2684374101,26843741014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2684374101,26843741015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2684374102,26843741023102,26,3,Inapplicable,Inapplicable,No,40.0,44.0
2684374102,26843741024102,26,4,Inapplicable,Inapplicable,No,40.0,44.0
2684374102,26843741025102,26,5,Inapplicable,Inapplicable,No,40.0,44.0
2684384106,26843841064102,26,4,No,No,No,11.0,20.0
2684384106,26843841065102,26,5,No,Inapplicable,No,11.0,20.0
2684385101,26843851013101,26,3,Inapplicable,Inapplicable,No,40.0,45.0
2684385101,26843851014101,26,4,Inapplicable,Inapplicable,No,40.0,45.0
2684385101,26843851015101,26,5,Inapplicable,Inapplicable,No,40.0,45.0
2684385102,26843851023105,26,3,Yes,Inapplicable,Yes,Inapplicable,40.0
2684385102,26843851024105,26,4,Yes,Inapplicable,No,31.0,40.0
2684385102,26843851025105,26,5,Yes,Inapplicable,No,31.0,40.0
2684385103,26843851034106,26,4,No,No,No,12.0,10.0
2684385103,26843851035106,26,5,No,Inapplicable,No,12.0,10.0
2684389101,26843891013101,26,3,Yes,Inapplicable,No,31.0,36.0
2684389101,26843891014101,26,4,Yes,Inapplicable,No,31.0,36.0
2684389101,26843891015101,26,5,Yes,Inapplicable,No,31.0,36.0
2684389102,26843891023104,26,3,No,Inapplicable,Inapplicable,Inapplicable,35.0
2684389102,26843891023201,26,3,No,No,No,12.0,36.0
2684389102,26843891024201,26,4,No,Inapplicable,Inapplicable,Inapplicable,36.0
2684389102,26843891024202,26,4,No,No,No,13.45,46.0
2684389102,26843891025202,26,5,No,Inapplicable,No,13.45,46.0
2684399101,26843991013101,26,3,Inapplicable,Inapplicable,No,9.5,40.0
2684399101,26843991014101,26,4,Inapplicable,Inapplicable,No,9.5,40.0
2684399101,26843991015101,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2684401102,26844011023106,26,3,No,Inapplicable,Inapplicable,Inapplicable,30.0
2684401102,26844011024107,26,4,Inapplicable,Don't know,Don't know,Don't know,Don't know
2684401102,26844011024108,26,4,Inapplicable,Don't know,Inapplicable,Inapplicable,Don't know
2684401102,26844011025107,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Don't know
2684401102,26844011025108,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Don't know
2684416101,26844161013104,26,3,No,No,No,Refused,30.0
2684416101,26844161014104,26,4,No,Inapplicable,Inapplicable,Inapplicable,30.0
2684426101,26844261013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684426101,26844261013102,26,3,Inapplicable,No,Inapplicable,Inapplicable,40.0
2684426101,26844261014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684426101,26844261014102,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2684426101,26844261015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2684426101,26844261015102,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2684426101,26844261015103,26,5,No,No,Inapplicable,Inapplicable,4.0
2684430101,26844301013101,26,3,Inapplicable,Inapplicable,No,35.46,40.0
2684430101,26844301013104,26,3,No,No,Inapplicable,Inapplicable,8.0
2684430101,26844301014101,26,4,Inapplicable,Inapplicable,No,35.46,40.0
2684430101,26844301014104,26,4,No,Inapplicable,Inapplicable,Inapplicable,8.0
2684430101,26844301015101,26,5,Inapplicable,Inapplicable,No,35.46,40.0
2684430101,26844301015104,26,5,No,Inapplicable,Inapplicable,Inapplicable,8.0
2684430102,26844301023102,26,3,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684430102,26844301023103,26,3,No,No,Inapplicable,Inapplicable,20.0
2684430102,26844301024103,26,4,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684430102,26844301025103,26,5,No,Inapplicable,Inapplicable,Inapplicable,20.0
2684435101,26844351013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,45.0
2684435101,26844351014101,26,4,No,Inapplicable,Inapplicable,Inapplicable,45.0
2684435101,26844351015101,26,5,No,Inapplicable,Inapplicable,Inapplicable,45.0
2684436102,26844361023102,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,84.0
2684436102,26844361023103,26,3,No,Inapplicable,Inapplicable,Inapplicable,Don't know
2684436102,26844361024102,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,84.0
2684436102,26844361025102,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,84.0
2684441101,26844411013101,26,3,No,Inapplicable,No,Refused,8.0
2684441101,26844411014101,26,4,No,Inapplicable,No,Refused,8.0
2684441101,26844411015101,26,5,No,Inapplicable,No,Refused,8.0
2684449101,26844491013101,26,3,Inapplicable,Inapplicable,No,25.0,20.0
2684449101,26844491014101,26,4,Inapplicable,Inapplicable,No,25.0,20.0
2684449101,26844491015101,26,5,Inapplicable,Inapplicable,No,25.0,20.0
2684454101,26844541013101,26,3,No,Inapplicable,No,15.0,35.0
2684454101,26844541014101,26,4,No,Inapplicable,No,16.0,35.0
2684454101,26844541015101,26,5,No,Inapplicable,No,17.0,35.0
2684454102,26844541023201,26,3,No,No,No,13.0,35.0
2684454102,26844541023202,26,3,No,No,Inapplicable,Inapplicable,15.0
2684454102,26844541024201,26,4,No,Inapplicable,Inapplicable,Inapplicable,35.0
2684454102,26844541024202,26,4,No,Inapplicable,Inapplicable,Inapplicable,15.0
2684454102,26844541024203,26,4,Inapplicable,No,No,18.0,62.0
2684454102,26844541025203,26,5,Inapplicable,Inapplicable,No,20.0,62.0
2684454102,26844541025204,26,5,No,Yes,Inapplicable,Inapplicable,45.0
2684459101,26844591013101,26,3,Yes,Inapplicable,Inapplicable,Inapplicable,20.0
2684459101,26844591013104,26,3,Inapplicable,No,No,21.38,35.0
2684459101,26844591014104,26,4,Inapplicable,Inapplicable,No,21.38,35.0
2684459101,26844591014107,26,4,Yes,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2684459101,26844591015104,26,5,Inapplicable,Inapplicable,No,22.0,35.0
2684459102,26844591023105,26,3,Don't know,No,No,12.0,12.0
2684459102,26844591023106,26,3,No,No,No,14.0,12.0
2684459102,26844591024105,26,4,Don't know,Inapplicable,No,12.25,12.0
2684459102,26844591024108,26,4,Don't know,Yes,Inapplicable,Inapplicable,13.0
2684459102,26844591025105,26,5,Don't know,Inapplicable,No,12.25,12.0
2684459102,26844591025108,26,5,Don't know,Inapplicable,Inapplicable,Inapplicable,13.0
2684459104,26844591043102,26,3,Inapplicable,Inapplicable,No,15.0,16.0
2684459104,26844591044102,26,4,Inapplicable,Inapplicable,No,15.0,16.0
2684459104,26844591045102,26,5,Inapplicable,Inapplicable,No,15.0,16.0
2684459105,26844591053201,26,3,No,No,No,13.5,16.0
2684459105,26844591054202,26,4,No,No,Inapplicable,Inapplicable,16.0
2684459105,26844591055202,26,5,No,Inapplicable,Inapplicable,Inapplicable,16.0
2684472101,26844721013103,26,3,No,Inapplicable,Inapplicable,Inapplicable,34.0
2684479101,26844791013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2684479102,26844791023102,26,3,No,Inapplicable,Yes,Don't know,40.0
2684479102,26844791024102,26,4,No,Inapplicable,Yes,Don't know,40.0
2684479102,26844791025102,26,5,No,Inapplicable,Yes,Don't know,40.0
2684479103,26844791033104,26,3,Inapplicable,Inapplicable,No,Don't know,30.0
2684479103,26844791034104,26,4,Inapplicable,Inapplicable,No,Don't know,30.0
2684479103,26844791035104,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,30.0
2684479104,26844791043105,26,3,No,Inapplicable,Inapplicable,Inapplicable,30.0
2684479104,26844791043106,26,3,Don't know,No,No,Don't know,40.0
2684479104,26844791044106,26,4,Don't know,Inapplicable,No,Don't know,40.0
2684479104,26844791045106,26,5,Don't know,Inapplicable,No,Don't know,40.0
2684480101,26844801013102,26,3,Yes,Yes,No,10.0,40.0
2684480101,26844801015103,26,5,Yes,No,No,13.0,40.0
2684489102,26844891023102,26,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2684489102,26844891023103,26,3,No,Inapplicable,Inapplicable,Inapplicable,40.0
2684489102,26844891024102,26,4,No,Inapplicable,Inapplicable,Inapplicable,40.0
2684489102,26844891024103,26,4,No,Inapplicable,Inapplicable,Inapplicable,40.0
2684489102,26844891025102,26,5,No,Inapplicable,Inapplicable,Inapplicable,40.0
2684491102,26844911023101,26,3,Inapplicable,Inapplicable,No,15.51,40.0
2684491102,26844911024101,26,4,Inapplicable,Inapplicable,No,16.0,40.0
2684491102,26844911025101,26,5,Inapplicable,Inapplicable,No,16.0,40.0
2684494101,26844941015102,26,5,No,No,No,18.0,40.0
2684499102,26844991023101,26,3,Inapplicable,Inapplicable,No,12.85,40.0
2684499102,26844991024101,26,4,Inapplicable,Inapplicable,No,14.17,40.0
2684499102,26844991025101,26,5,Inapplicable,Inapplicable,No,14.17,40.0
2684502101,26845021013101,26,3,No,Inapplicable,Inapplicable,Inapplicable,35.0
2684502101,26845021014101,26,4,No,Inapplicable,Inapplicable,Inapplicable,35.0
2684502101,26845021014105,26,4,Yes,No,No,15.0,45.0
2684502101,26845021015105,26,5,Yes,Inapplicable,No,15.0,45.0
2684502102,26845021023104,26,3,Yes,Inapplicable,No,13.0,40.0
2684502102,26845021024104,26,4,Yes,Inapplicable,No,13.0,40.0
2684502102,26845021025104,26,5,Yes,Inapplicable,Inapplicable,Inapplicable,40.0
2684504101,26845041013103,26,3,No,Inapplicable,No,25.54,40.0
2684504101,26845041013104,26,3,No,Yes,Inapplicable,Inapplicable,15.0
2684504101,26845041014103,26,4,No,Inapplicable,No,27.14,40.0
2684504101,26845041014104,26,4,No,Inapplicable,Inapplicable,Inapplicable,15.0
2684504101,26845041015103,26,5,No,Inapplicable,No,27.14,40.0
2684504102,26845041023102,26,3,No,Inapplicable,Inapplicable,Inapplicable,50.0
2684504102,26845041024105,26,4,Yes,No,Yes,Inapplicable,38.0
2684504102,26845041025105,26,5,Yes,Inapplicable,Yes,Inapplicable,38.0
2684506102,26845061023104,26,3,Yes,Inapplicable,No,14.0,40.0
2684506102,26845061024104,26,4,Yes,Inapplicable,No,14.0,40.0
2684506102,26845061025104,26,5,Yes,Inapplicable,No,15.0,40.0
2684511101,26845111013102,26,3,Inapplicable,Inapplicable,No,21.5,40.0
2684511101,26845111014102,26,4,Inapplicable,Inapplicable,No,23.5,40.0
2684511101,26845111015102,26,5,Inapplicable,Inapplicable,No,23.5,40.0
2684513101,26845131013102,26,3,No,No,Yes,Inapplicable,60.0
2684513101,26845131014102,26,4,No,Inapplicable,Yes,Inapplicable,60.0
2684513101,26845131015102,26,5,No,Inapplicable,Yes,Inapplicable,60.0
2684520101,26845201013101,26,3,Inapplicable,Inapplicable,No,26.0,40.0
2684520101,26845201014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2684520101,26845201015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2684523101,26845231013102,26,3,Yes,Inapplicable,No,15.0,30.0
2684523101,26845231013104,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Inapplicable
2684523101,26845231014102,26,4,Yes,Inapplicable,No,15.0,30.0
2684523101,26845231015102,26,5,Yes,Inapplicable,No,15.0,30.0
2684524101,26845241013101,26,3,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2684524101,26845241014101,26,4,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2684524101,26845241015101,26,5,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2684530101,26845301013103,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,1.0
2684530101,26845301014103,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,1.0
2684530101,26845301015103,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,1.0
2684530102,26845301023101,26,3,Don't know,Inapplicable,Inapplicable,Inapplicable,40.0
2684530102,26845301024101,26,4,Don't know,Inapplicable,Inapplicable,Inapplicable,40.0
2684530102,26845301025101,26,5,Don't know,Inapplicable,Inapplicable,Inapplicable,40.0
2684531101,26845311013101,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2684531101,26845311013102,26,3,No,Inapplicable,Inapplicable,Inapplicable,1.0
2684531101,26845311014101,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2684531101,26845311014102,26,4,No,No,Inapplicable,Inapplicable,1.0
2684531101,26845311015102,26,5,No,Inapplicable,Inapplicable,Inapplicable,1.0
2684531101,26845311015105,26,5,No,No,Inapplicable,Inapplicable,10.0
2684531102,26845311023103,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,20.0
2684531102,26845311023104,26,3,Inapplicable,Inapplicable,Inapplicable,Inapplicable,1.0
2684531102,26845311024103,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,20.0
2684531102,26845311024104,26,4,Inapplicable,Inapplicable,Inapplicable,Inapplicable,1.0
2684531102,26845311025103,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,20.0
2684531102,26845311025104,26,5,Inapplicable,Inapplicable,Inapplicable,Inapplicable,1.0
2684533101,26845331013102,26,3,No,No,No,12.5,30.0
2684533101,26845331014102,26,4,No,Inapplicable,No,13.0,30.0
